DFT DP
-3.074502868652343750e+02 -3.074316495780483933e+02
-3.068357849121093750e+02 -3.067095659313234250e+02
-3.074800109863281250e+02 -3.074135597810035279e+02
-3.112475891113281250e+02 -3.112688626363910771e+02
-3.056697692871093750e+02 -3.054390015685671642e+02
-3.099126892089843750e+02 -3.099716142554869975e+02
-3.078810424804687500e+02 -3.079102115090269081e+02
-3.094118041992187500e+02 -3.094307285483362762e+02
-3.122418212890625000e+02 -3.122417701907133392e+02
-3.067597961425781250e+02 -3.068981497922644621e+02
-3.115099792480468750e+02 -3.114703556570066212e+02
-3.110312194824218750e+02 -3.110414098175646131e+02
-3.082905578613281250e+02 -3.082871474506279128e+02
-3.125799865722656250e+02 -3.126031693581549575e+02
-3.110092468261718750e+02 -3.107938808884782702e+02
-3.121904296875000000e+02 -3.122424707122174823e+02
-3.109829406738281250e+02 -3.110318054721994940e+02
-3.103550109863281250e+02 -3.103304254184882893e+02
-3.127272949218750000e+02 -3.127478931705267087e+02
-3.130404357910156250e+02 -3.130808985571754874e+02
-3.084207458496093750e+02 -3.084765343691083217e+02
-3.093605957031250000e+02 -3.094592266090600106e+02
-3.123518066406250000e+02 -3.123874012140680065e+02
-3.109568176269531250e+02 -3.108954677452160809e+02
-3.129908447265625000e+02 -3.130188171636301604e+02
-3.087485961914062500e+02 -3.087771951455035833e+02
-3.112146911621093750e+02 -3.112413249351063769e+02
-3.079881896972656250e+02 -3.080596156670576420e+02
-3.092500915527343750e+02 -3.093960573234399476e+02
-3.096907043457031250e+02 -3.096862219645814776e+02
-3.126565246582031250e+02 -3.126608509051429792e+02
-3.105975952148437500e+02 -3.105832714800236545e+02
-3.114183044433593750e+02 -3.115509628498017491e+02
-3.109623413085937500e+02 -3.108426628232512030e+02
-3.076144409179687500e+02 -3.076522262579027824e+02
-3.094274597167968750e+02 -3.094198704857098505e+02
-3.044118041992187500e+02 -3.042921780662927631e+02
-3.113296813964843750e+02 -3.113849706796984265e+02
-3.100805358886718750e+02 -3.101491348886099786e+02
-3.098421020507812500e+02 -3.097815078625014849e+02
-3.091195983886718750e+02 -3.091798404344579012e+02
-3.121394348144531250e+02 -3.121245603612136392e+02
-3.130601501464843750e+02 -3.130183417035482307e+02
-3.079541320800781250e+02 -3.079389232815782407e+02
-3.117954101562500000e+02 -3.117788249423440448e+02
-3.092792358398437500e+02 -3.093015864633844103e+02
-3.107861633300781250e+02 -3.107606318609987284e+02
-3.106532897949218750e+02 -3.106803600056904315e+02
-3.103888549804687500e+02 -3.103506435398265921e+02
-3.091166076660156250e+02 -3.091085347813968838e+02
-3.097897949218750000e+02 -3.098219074195120584e+02
-3.084945983886718750e+02 -3.083528233318343155e+02
-3.104968872070312500e+02 -3.105603705509282690e+02
-3.101151428222656250e+02 -3.101645597156357326e+02
-3.081708679199218750e+02 -3.082652245093129864e+02
-3.100299682617187500e+02 -3.100097866570968108e+02
-3.077586975097656250e+02 -3.077570364468444950e+02
-3.094630126953125000e+02 -3.094922467803446580e+02
-3.115216369628906250e+02 -3.114174512731441382e+02
-3.076195373535156250e+02 -3.076327708605431326e+02
-3.108633728027343750e+02 -3.108148009737263919e+02
-3.097689514160156250e+02 -3.097407860178539067e+02
-3.131450805664062500e+02 -3.131093752641598371e+02
-3.084830322265625000e+02 -3.084082506609385632e+02
-3.084418640136718750e+02 -3.085032786717086992e+02
-3.090841674804687500e+02 -3.090115214731212063e+02
-3.077628173828125000e+02 -3.078466618425139245e+02
-3.102167053222656250e+02 -3.102506492496175383e+02
-3.085614624023437500e+02 -3.085712027215197395e+02
-3.090367431640625000e+02 -3.090691373921589502e+02
-3.098500976562500000e+02 -3.099247613992447441e+02
-3.077526550292968750e+02 -3.078152506702049891e+02
-3.075323791503906250e+02 -3.074171112316507788e+02
-3.070113525390625000e+02 -3.069141239620839769e+02
-3.104031372070312500e+02 -3.104509648624522242e+02
-3.067805786132812500e+02 -3.066786172522635070e+02
-3.083239135742187500e+02 -3.082119978238480371e+02
-3.109375305175781250e+02 -3.109548960027275371e+02
-3.132526245117187500e+02 -3.132598715338054944e+02
-3.110711059570312500e+02 -3.110771010059172568e+02
-3.096510925292968750e+02 -3.096222069906321508e+02
-3.075391540527343750e+02 -3.074655262916014635e+02
-3.124558715820312500e+02 -3.123764311207934838e+02
-3.122886352539062500e+02 -3.122560340861825807e+02
-3.090058288574218750e+02 -3.090064288863660522e+02
-3.112409973144531250e+02 -3.112390192361180539e+02
-3.067980651855468750e+02 -3.067999854110163938e+02
-3.114441833496093750e+02 -3.113438005284669998e+02
-3.088641967773437500e+02 -3.089232604183360422e+02
-3.093988647460937500e+02 -3.095289778395192570e+02
-3.086657714843750000e+02 -3.087604034163830420e+02
-3.091123962402343750e+02 -3.090883912752644846e+02
-3.083754577636718750e+02 -3.082802968501315490e+02
-3.130507812500000000e+02 -3.130457053836865953e+02
-3.082549743652343750e+02 -3.082653342881417302e+02
-3.093663024902343750e+02 -3.093239013294585789e+02
-3.110389099121093750e+02 -3.111583733402367784e+02
-3.101493530273437500e+02 -3.101061203156929196e+02
-3.074098205566406250e+02 -3.075284226739927931e+02
-3.102324523925781250e+02 -3.101732053526774280e+02
-3.107370910644531250e+02 -3.107258150172990554e+02
-3.140656433105468750e+02 -3.140230306996922991e+02
-3.080729370117187500e+02 -3.081170246671349560e+02
-3.103509216308593750e+02 -3.103604636566801673e+02
-3.125351867675781250e+02 -3.124821579720139653e+02
-3.100815429687500000e+02 -3.100280396377227703e+02
-3.088682861328125000e+02 -3.088126303418588350e+02
-3.070702819824218750e+02 -3.070721886103256111e+02
-3.109297485351562500e+02 -3.109487034489848156e+02
-3.086708679199218750e+02 -3.086807459524032993e+02
-3.113670043945312500e+02 -3.112849111904865822e+02
-3.113723144531250000e+02 -3.113678908343221110e+02
-3.091212463378906250e+02 -3.091350562323360691e+02
-3.103449401855468750e+02 -3.103268681448375901e+02
-3.111947937011718750e+02 -3.112138832650702511e+02
-3.105893859863281250e+02 -3.106142078375058873e+02
-3.102993164062500000e+02 -3.102488931795630833e+02
-3.148488159179687500e+02 -3.148710648105911787e+02
-3.120398559570312500e+02 -3.120731893805850063e+02
-3.093423767089843750e+02 -3.091956892248510940e+02
-3.115298461914062500e+02 -3.115034035700065829e+02
-3.098300781250000000e+02 -3.099324700707553575e+02
-3.124612731933593750e+02 -3.125623104711052065e+02
-3.077143859863281250e+02 -3.077942497454741897e+02
-3.069794311523437500e+02 -3.069120957381688868e+02
-3.078298645019531250e+02 -3.077193506767196709e+02
-3.110262145996093750e+02 -3.110179602900871032e+02
-3.119946594238281250e+02 -3.120030601070468492e+02
-3.086651306152343750e+02 -3.087577596374648579e+02
-3.090526123046875000e+02 -3.089701071167462487e+02
-3.090520629882812500e+02 -3.090386837933884863e+02
-3.106422119140625000e+02 -3.107199388461426111e+02
-3.093951721191406250e+02 -3.093846618680763640e+02
-3.095063171386718750e+02 -3.095074067100285333e+02
-3.088096618652343750e+02 -3.088391134470176667e+02
-3.110994262695312500e+02 -3.110553913702738669e+02
-3.104583435058593750e+02 -3.105089675646543697e+02
-3.093515319824218750e+02 -3.092505706570152597e+02
-3.083715820312500000e+02 -3.084012926631216942e+02
-3.100093994140625000e+02 -3.099946144214272294e+02
-3.112690734863281250e+02 -3.112568074926450663e+02
-3.094766235351562500e+02 -3.093581213989264711e+02
-3.121546936035156250e+02 -3.121661371760886823e+02
-3.104050598144531250e+02 -3.104291554528372785e+02
-3.096353759765625000e+02 -3.096229459455153119e+02
-3.134915466308593750e+02 -3.134954543580865902e+02
-3.092415771484375000e+02 -3.091569823026675294e+02
-3.088059387207031250e+02 -3.088365477346324610e+02
-3.089553222656250000e+02 -3.089548804338125478e+02
-3.082321472167968750e+02 -3.082706413103281307e+02
-3.104774169921875000e+02 -3.104639926940017176e+02
-3.103775634765625000e+02 -3.104247662566506278e+02
-3.112204284667968750e+02 -3.111875040899291207e+02
-3.102045593261718750e+02 -3.102979024379446855e+02
-3.095438842773437500e+02 -3.095774601094368563e+02
-3.102001647949218750e+02 -3.100993590682502941e+02
-3.086324157714843750e+02 -3.086159022818879976e+02
-3.085133972167968750e+02 -3.085809704583123789e+02
-3.079894714355468750e+02 -3.078760956001845557e+02
-3.110469055175781250e+02 -3.109786786720736700e+02
-3.117735900878906250e+02 -3.118577007193624695e+02
-3.116542968750000000e+02 -3.117231824037611432e+02
-3.114995422363281250e+02 -3.114578658675958991e+02
-3.097561035156250000e+02 -3.097901884158325174e+02
-3.087826538085937500e+02 -3.089099797195893871e+02
-3.092886047363281250e+02 -3.092884536838838585e+02
-3.079241943359375000e+02 -3.079132130558672316e+02
-3.114355468750000000e+02 -3.114366504740974051e+02
-3.093253784179687500e+02 -3.093259196856065500e+02
-3.089475402832031250e+02 -3.090156579390954903e+02
-3.106679687500000000e+02 -3.106737420540241033e+02
-3.119337768554687500e+02 -3.119383207850514736e+02
-3.083662414550781250e+02 -3.083044221186562481e+02
-3.111326599121093750e+02 -3.111693578516965317e+02
-3.095018005371093750e+02 -3.094594463809298759e+02
-3.082473144531250000e+02 -3.083000350898420265e+02
-3.095227355957031250e+02 -3.094791073745854533e+02
-3.105222778320312500e+02 -3.105738674452928763e+02
-3.109748840332031250e+02 -3.110688978206922002e+02
-3.107398986816406250e+02 -3.107372897834089258e+02
-3.116470336914062500e+02 -3.116208193578465284e+02
-3.117989501953125000e+02 -3.118163423008537052e+02
-3.079287109375000000e+02 -3.079491303133157203e+02
-3.151566467285156250e+02 -3.151492483123045076e+02
-3.097928466796875000e+02 -3.098982367189524325e+02
-3.128793334960937500e+02 -3.128472570407850526e+02
-3.134831848144531250e+02 -3.135007117089227222e+02
-3.124162292480468750e+02 -3.124963929467101593e+02
-3.096992797851562500e+02 -3.097255761450750242e+02
-3.099193725585937500e+02 -3.100459144320619771e+02
-3.079137573242187500e+02 -3.079571312564567052e+02
-3.089657592773437500e+02 -3.089875263935603016e+02
-3.095013427734375000e+02 -3.095235079659725557e+02
-3.083731994628906250e+02 -3.085418486236141007e+02
-3.101958923339843750e+02 -3.101967817049937821e+02
-3.117957458496093750e+02 -3.118261463978288930e+02
-3.120690612792968750e+02 -3.120986124737492560e+02
-3.120727233886718750e+02 -3.120218884039593945e+02
-3.101433410644531250e+02 -3.101043885320718800e+02
-3.075227966308593750e+02 -3.075435214229938197e+02
-3.108974304199218750e+02 -3.109965862470867251e+02
-3.110258789062500000e+02 -3.110246874441291425e+02
-3.102880249023437500e+02 -3.102720057066429717e+02
-3.110424499511718750e+02 -3.110602248729414327e+02
-3.087686767578125000e+02 -3.087650045693666812e+02
-3.088310546875000000e+02 -3.090155395935366300e+02
-3.107824707031250000e+02 -3.108394816260457674e+02
-3.073926391601562500e+02 -3.074616672610160322e+02
-3.096893005371093750e+02 -3.096296006306441200e+02
-3.078285217285156250e+02 -3.078746373027748859e+02
-3.097861328125000000e+02 -3.097880188502754208e+02
-3.109086608886718750e+02 -3.109267882523636217e+02
-3.065032653808593750e+02 -3.066395069110961344e+02
-3.120839233398437500e+02 -3.120472936602549225e+02
-3.082055053710937500e+02 -3.081295416236074516e+02
-3.118957519531250000e+02 -3.118431420705784376e+02
-3.086269226074218750e+02 -3.084866280509696708e+02
-3.115049743652343750e+02 -3.114653414308627930e+02
-3.092582702636718750e+02 -3.092511205337328306e+02
-3.088799743652343750e+02 -3.088728229622408321e+02
-3.086361389160156250e+02 -3.087003086037605613e+02
-3.107831115722656250e+02 -3.106821977170443461e+02
-3.106822204589843750e+02 -3.106173668395335881e+02
-3.123919372558593750e+02 -3.123471643477590192e+02
-3.095907287597656250e+02 -3.095910388522727885e+02
-3.113334655761718750e+02 -3.112287250284307447e+02
-3.119033508300781250e+02 -3.119133570196198662e+02
-3.098717956542968750e+02 -3.098750530026058527e+02
-3.112398071289062500e+02 -3.112575171413315047e+02
-3.091949768066406250e+02 -3.091646974417084834e+02
-3.111487731933593750e+02 -3.111286789551821244e+02
-3.092767028808593750e+02 -3.091937273966068460e+02
-3.093634948730468750e+02 -3.093354868161163722e+02
-3.095093078613281250e+02 -3.095534839513479710e+02
-3.078605651855468750e+02 -3.078175872132334803e+02
-3.132593688964843750e+02 -3.132763751970583144e+02
-3.083902893066406250e+02 -3.083616997964085158e+02
-3.081325683593750000e+02 -3.081124547615195297e+02
-3.100072631835937500e+02 -3.100486146970867480e+02
-3.116192321777343750e+02 -3.115741989010377893e+02
-3.125068969726562500e+02 -3.125327219453095040e+02
-3.115081787109375000e+02 -3.115058267145470836e+02
-3.119282836914062500e+02 -3.119216055977815358e+02
-3.062527160644531250e+02 -3.063902726019073270e+02
-3.086298522949218750e+02 -3.086348736154943708e+02
-3.087227478027343750e+02 -3.088277908454851399e+02
-3.097189025878906250e+02 -3.097635253676734237e+02
-3.118507995605468750e+02 -3.117878226847636824e+02
-3.093742370605468750e+02 -3.094521612510854425e+02
-3.123537902832031250e+02 -3.122760521237287321e+02
-3.123796997070312500e+02 -3.124031185924141027e+02
-3.130890808105468750e+02 -3.130969232346745343e+02
-3.083299865722656250e+02 -3.084031372756599580e+02
-3.122328186035156250e+02 -3.122765915889052621e+02
-3.120588378906250000e+02 -3.120729013134758247e+02
-3.135914001464843750e+02 -3.135690053944719011e+02
-3.123059387207031250e+02 -3.123200321739890342e+02
-3.127518920898437500e+02 -3.127244828303635700e+02
-3.093092346191406250e+02 -3.092575414254059751e+02
-3.115690917968750000e+02 -3.115079671842827338e+02
-3.110299987792968750e+02 -3.111989789662649741e+02
-3.089589233398437500e+02 -3.089981672745020660e+02
-3.085426940917968750e+02 -3.085070930136586753e+02
-3.111105957031250000e+02 -3.112067835458921650e+02
-3.096601257324218750e+02 -3.096549258168203096e+02
-3.104453125000000000e+02 -3.105640988579913255e+02
-3.071103515625000000e+02 -3.070998102456272818e+02
-3.099890441894531250e+02 -3.099622250618064641e+02
-3.083488769531250000e+02 -3.083471357618328739e+02
-3.127794494628906250e+02 -3.127698626512313922e+02
-3.111933898925781250e+02 -3.112236394167834987e+02
-3.091520385742187500e+02 -3.090349471984939669e+02
-3.087198486328125000e+02 -3.087540897332963823e+02
-3.110411071777343750e+02 -3.111313107343625575e+02
-3.075543212890625000e+02 -3.075820602712819891e+02
-3.084811706542968750e+02 -3.084065660047031088e+02
-3.088294677734375000e+02 -3.087339121901174508e+02
-3.110625610351562500e+02 -3.111031372244568729e+02
-3.106312561035156250e+02 -3.106302417111664909e+02
-3.085049438476562500e+02 -3.084320709941174528e+02
-3.104425354003906250e+02 -3.105363158631822671e+02
-3.088280334472656250e+02 -3.088475862265842125e+02
-3.107873840332031250e+02 -3.107352328462848163e+02
-3.116546325683593750e+02 -3.116582977932572476e+02
-3.095574951171875000e+02 -3.095599463239848887e+02
-3.104643249511718750e+02 -3.103713322634010865e+02
-3.120075988769531250e+02 -3.119466818486214379e+02
-3.132316589355468750e+02 -3.132045201999561641e+02
-3.074363708496093750e+02 -3.074254215266631718e+02
-3.102164611816406250e+02 -3.102185069825502524e+02
-3.106771850585937500e+02 -3.106731303175288303e+02
-3.104152526855468750e+02 -3.103972704266388973e+02
-3.117972412109375000e+02 -3.117681001835273946e+02
-3.097718505859375000e+02 -3.097706646718792172e+02
-3.111475830078125000e+02 -3.110986975136136152e+02
-3.083541870117187500e+02 -3.083546153121823181e+02
-3.078950500488281250e+02 -3.078658837918068798e+02
-3.110505371093750000e+02 -3.110902648159817545e+02
-3.090339050292968750e+02 -3.090381914408320654e+02
-3.119007263183593750e+02 -3.118560342806486005e+02
-3.128227844238281250e+02 -3.127778416070029266e+02
-3.113257446289062500e+02 -3.113367173259442779e+02
-3.085360717773437500e+02 -3.085038914743963687e+02
-3.091912231445312500e+02 -3.093047313960742031e+02
-3.111559143066406250e+02 -3.112079791508497237e+02
-3.114642944335937500e+02 -3.115192548683350537e+02
-3.084029235839843750e+02 -3.083417522835503632e+02
-3.106653137207031250e+02 -3.107049891490368054e+02
-3.103368225097656250e+02 -3.103618950671252037e+02
-3.108734436035156250e+02 -3.108786058076781273e+02
-3.094901428222656250e+02 -3.094715104962357941e+02
-3.111262512207031250e+02 -3.110960779931024831e+02
-3.118644104003906250e+02 -3.118782688021287868e+02
-3.103022766113281250e+02 -3.103910892639763119e+02
-3.097631835937500000e+02 -3.098488630870822362e+02
-3.082539367675781250e+02 -3.082300386268231023e+02
-3.104173889160156250e+02 -3.102987041542613724e+02
-3.082126159667968750e+02 -3.081222294675056901e+02
-3.104747619628906250e+02 -3.104932869064971328e+02
-3.103509826660156250e+02 -3.104087230969877282e+02
-3.116112976074218750e+02 -3.115489165399299054e+02
-3.113453979492187500e+02 -3.112117226467819364e+02
-3.090615539550781250e+02 -3.090512347774404702e+02
-3.131856384277343750e+02 -3.131986925214595203e+02
-3.106556701660156250e+02 -3.107181608074449173e+02
-3.129818115234375000e+02 -3.129285067449625330e+02
-3.126505126953125000e+02 -3.127539793971795916e+02
-3.092271423339843750e+02 -3.091890935851610038e+02
